Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;NOROESTE DE SAPINHOA;Petrobras;486100038842000;2020/11;219,6927;0,0000;219,6927;12,1685;0,0000;12,1685;162,85705;22,2013;FPSO CIDADE DE ILHA BELA;UEP;577;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;02/02/2021
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;NOROESTE DE SAPINHOA;Petrobras;486100038842000;2020/11;241,9810;0,0000;241,9810;14,3848;0,0000;14,3848;192,51976;31,5208;FPSO CIDADE DE ILHA BELA;UEP;550;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;02/02/2021
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;NOROESTE DE SAPINHOA;Petrobras;486100038842000;2020/11;319,6307;0,0000;319,6307;12,4196;0,0000;12,4196;166,21839;0,0000;FPSO CIDADE DE ILHA BELA;UEP;589;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1243-RJS;3RJS729;OESTE DE ATAPU;Petrobras;486100038862000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;OESTE DE ATAPU;Petrobras;48610012913201005;2020/11;7.986,3266;0,0000;7.986,3266;280,7567;0,0000;280,7567;2.378,24983;4,0015;Petrobras 70;UEP;579;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Campos;6-BRSA-770D-RJS;6MRL199DRJS;MARLIM;Petrobras;480000037239710;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Marlim;20,3;< 290ºC;25.46%;290ºC a 380ºC;15.3%;> 380ºC;59.24%;84,88;5,54;3,26;0,69;1,48;0,5;0,55;0,51;0,48;0,26;0,24;0,29;0;0,08;0,55;0,68;2,0735;536,79531;38915,5751;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1132-RJS;3RJS706;BERBIGÃO;Petrobras;486100038862000;2020/11;20.030,9918;0,0000;20.030,9918;249,0299;0,0000;249,0299;7.464,10091;14,1579;Petrobras 68;UEP;720;2019/11;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;70,997;12,873;7,683;0,954;1,993;0,438;0,582;0,36;0,206;0,051;0,055;0,11;0;0,013;0,931;2,754;1,99856;527,86328;40377,2486;02/02/2021
Rio de Janeiro;Santos;9-BBG-1D-RJS;9BBG1DRJS;BERBIGÃO;Petrobras;486100038862000;2020/11;22.411,8822;0,0000;22.411,8822;297,0201;0,0000;297,0201;8.902,49640;14,8339;Petrobras 68;UEP;720;2019/11;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;70,997;12,873;7,683;0,954;1,993;0,438;0,582;0,36;0,206;0,051;0,055;0,11;0;0,013;0,931;2,754;1,99856;527,86328;40377,2486;02/02/2021
Rio de Janeiro;Santos;7-BBG-2D-RJS;7BBG2DRJS;BERBIGÃO;Petrobras;486100038862000;2020/11;20.734,6337;0,0000;20.734,6337;246,2556;0,0000;246,2556;7.380,94691;14,7286;Petrobras 68;UEP;714;2019/11;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;70,997;12,873;7,683;0,954;1,993;0,438;0,582;0,36;0,206;0,051;0,055;0,11;0;0,013;0,931;2,754;1,99856;527,86328;40377,2486;02/02/2021
Rio de Janeiro;Campos;7-CRT-49-RJS;7CRT49RJS;BARRACUDA;Petrobras;480000038989755;2020/11;413,7577;0,0000;413,7577;15,9491;0,0000;15,9491;476,06245;432,3726;PETROBRAS 48;UEP;172;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;75,66;9,44;8,04;1,18;2,41;0,5;0,6;0,32;0,15;0,13;0,14;0,11;0;0;0,81;0,51;2,01698;530,07735;40328,1572;02/02/2021
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;BARRACUDA;Petrobras;480000038979792;2020/11;1.993,0137;0,0000;1.993,0137;29,2766;0,0000;29,2766;873,87252;1.637,2572;PETROBRAS 43;UEP;289;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;75,66;9,44;8,04;1,18;2,41;0,5;0,6;0,32;0,15;0,13;0,14;0,11;0;0;0,81;0,51;2,01698;530,07735;40328,1572;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1053-RJS;3RJS699;BÚZIOS;Petrobras;48610012913201005;2020/11;15.625,1595;0,0000;15.625,1595;1.002,9068;0,0000;1.002,9068;3.648,98607;0,0000;Petrobras 75 (P-75);UEP;715;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;BÚZIOS;Petrobras;48610012913201005;2020/11;31.920,0114;0,0000;31.920,0114;1.227,4547;0,0000;1.227,4547;4.465,98325;0,0000;Petrobras 76;UEP;686;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS;Petrobras;48610012913201005;2020/11;15.700,4901;0,0000;15.700,4901;610,1716;0,0000;610,1716;2.220,05435;0,0000;Petrobras 77;UEP;426;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS;Petrobras;48610012913201005;2020/11;16.825,1905;0,0000;16.825,1905;720,7754;0,0000;720,7754;2.622,47635;16,8340;Petrobras 74 (P-74);UEP;478;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;29.371,9538;0,0000;29.371,9538;1.112,0569;0,0000;1.112,0569;4.046,11904;0,0000;Petrobras 76;UEP;684;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;22.443,6988;0,0000;22.443,6988;784,7256;0,0000;784,7256;2.855,15326;22,4662;Petrobras 77;UEP;390;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;42.008,9682;0,0000;42.008,9682;1.959,7842;0,0000;1.959,7842;7.130,49842;42,0508;Petrobras 75 (P-75);UEP;716;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;18.685,5844;0,0000;18.685,5844;694,6218;0,0000;694,6218;2.527,31896;18,7043;Petrobras 74 (P-74);UEP;665;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;25.106,3565;0,0000;25.106,3565;897,9040;0,0000;897,9040;3.266,94268;18,4080;Petrobras 77;UEP;424;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;52.204,4902;0,0000;52.204,4902;2.003,9977;0,0000;2.003,9977;7.291,36520;0,0000;Petrobras 75 (P-75);UEP;704;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Campos;7-CRT-49-RJS;7CRT49RJS;CARATINGA;Petrobras;480000038989755;2020/11;381,9301;0,0000;381,9301;14,7222;0,0000;14,7222;439,19808;399,1132;PETROBRAS 48;UEP;172;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;02/02/2021
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;CARATINGA;Petrobras;480000038979792;2020/11;1.839,7049;0,0000;1.839,7049;27,0245;0,0000;27,0245;806,20333;1.511,3143;PETROBRAS 43;UEP;289;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;02/02/2021
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS;Petrobras;48610012913201005;2020/11;30.433,7210;0,0000;30.433,7210;1.154,0605;0,0000;1.154,0605;4.198,94534;13,5397;Petrobras 74 (P-74);UEP;671;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;9.786,8791;0,0000;9.786,8791;640,8026;0,0000;640,8026;2.331,50247;9,7973;Petrobras 74 (P-74);UEP;657;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;8-BUZ-20-RJS;8BUZ20RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS;Petrobras;48610012913201005;2020/11;36.945,8007;0,0000;36.945,8007;1.542,1178;0,0000;1.542,1178;5.610,85678;0,0000;Petrobras 76;UEP;582;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;21.236,2007;0,0000;21.236,2007;802,1881;0,0000;802,1881;2.918,68926;21,2576;Petrobras 74 (P-74);UEP;322;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;42.398,5052;0,0000;42.398,5052;1.619,8591;0,0000;1.619,8591;5.893,71153;0,0000;Petrobras 75 (P-75);UEP;715;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;BÚZIOS;Petrobras;48610012913201005;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS;Petrobras;48610012913201005;2020/11;26.076,1225;0,0000;26.076,1225;1.073,1887;0,0000;1.073,1887;3.904,70043;26,1024;Petrobras 76;UEP;545;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS;Petrobras;48610012913201005;2020/11;31.796,6922;0,0000;31.796,6922;1.081,3131;0,0000;1.081,3131;3.934,26025;31,8281;Petrobras 77;UEP;424;2020/02;Búzios;28,4;< 270ºC;31.07%;270ºC a 458ºC;30.08%;> 458ºC;38.85%;59,59;9,23;5,9;0,94;1,94;0,43;0,55;0,31;0,21;0,1;0,08;0,09;0;0,12;0,95;19,56;2,02864;531,47132;32018,2308;02/02/2021
Rio de Janeiro;Santos;3-BRSA-1172-RJS;3RJS722;ATAPU;Petrobras;48610012913201005;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Santos;9-BRSA-1284-RJS;9RJS730;ATAPU;Petrobras;48610012913201005;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;ATAPU;Petrobras;48610012913201005;2020/11;38.458,3459;0,0000;38.458,3459;1.351,9906;0,0000;1.351,9906;11.452,51863;19,2698;Petrobras 70;UEP;579;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;AnC_NORTE_ATAPU;Petrobras;48610012913201005;2020/11;445,4561;0,0000;445,4561;15,6598;0,0000;15,6598;132,65252;0,2231;Petrobras 70;UEP;579;2020/06;ATAPU;27,7;< 270ºC;30.3%;270ºC a 458ºC;26.6%;> 458ºC;43.1%;51,252;8,243;5,568;0,89;1,841;0,428;0,579;0,42;0,372;0,264;0,226;0,221;0;0,238;4,586;24,872;2,03025;531,644;27855,7145;02/02/2021
Rio de Janeiro;Santos;7-LL-105-RJS;7LL105RJS;TUPI;Petrobras;486100038862000;2020/11;4.547,6354;0,0000;4.547,6354;167,0223;0,0000;167,0223;2.350,00081;17,1542;Petrobras 66 (P-66);UEP;139;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;TUPI;Petrobras;486100038862000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;TUPI;Petrobras;486100038862000;2020/11;18.634,6948;0,0000;18.634,6948;834,7992;0,0000;834,7992;11.745,61135;0,0000;Petrobras 67 (P-67);UEP;609;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-SLL-2-RJS;7SLL2RJS;TUPI;Petrobras;48610012913201005;2020/11;22.281,5048;0,0000;22.281,5048;773,1791;0,0000;773,1791;10.878,61825;0,0000;Petrobras 69;UEP;643;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-LL-113D-RJS;7LL113DRJS;TUPI;Petrobras;486100038862000;2020/11;21.721,7793;0,0000;21.721,7793;711,9609;0,0000;711,9609;10.017,27827;0,0000;Petrobras 67 (P-67);UEP;617;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-LL-114D-RJS;7LL114DRJS;TUPI;Petrobras;486100038862000;2020/11;2.372,3910;0,0000;2.372,3910;97,7092;0,0000;97,7092;1.374,76730;448,5765;FPSO CIDADE DE MANGARATIBA;UEP;303;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-SLL-5-RJS;7SLL5RJS;TUPI;Petrobras;48610012913201005;2020/11;23.288,7107;0,0000;23.288,7107;829,8068;0,0000;829,8068;11.675,36934;0,0000;Petrobras 69;UEP;660;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-SLL-3-RJS;7SLL3RJS;TUPI;Petrobras;48610012913201005;2020/11;18.102,5350;0,0000;18.102,5350;1.000,0620;0,0000;1.000,0620;14.070,85673;0,0000;Petrobras 69;UEP;660;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-SLL-8D-RJS;7SLL8DRJS;TUPI;Petrobras;48610012913201005;2020/11;16.973,7866;0,0000;16.973,7866;655,6539;0,0000;655,6539;9.225,04049;54,8784;Petrobras 69;UEP;660;2019/10;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;02/02/2021
Rio de Janeiro;Santos;7-LL-91-RJS;7LL91RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.720,7823;0,0000;1.720,7823;59,8084;0,0000;59,8084;664,27686;1,7273;FPSO CIDADE DE SAQUAREMA;UEP;657;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-90D-RJS;7LL90RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.449,5016;0,0000;1.449,5016;56,0553;0,0000;56,0553;622,59215;2,2223;Petrobras 66 (P-66);UEP;646;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-95D-RJS;7LL95DRJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.348,5165;0,0000;1.348,5165;42,2954;0,0000;42,2954;469,76498;46,4922;FPSO CIDADE DE ANGRA DOS REIS;UEP;662;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-97-RJS;7LL97RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;0,1306;0,0000;0,1306;0,0048;0,0000;0,0048;0,05288;0,0133;Petrobras 66 (P-66);UEP;1;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-100-RJS;7LL100RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.324,2327;0,0000;1.324,2327;56,0481;0,0000;56,0481;622,51231;0,0000;Petrobras 66 (P-66);UEP;648;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-70-RJS;7LL70RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.565,6632;0,0000;1.565,6632;88,4415;0,0000;88,4415;982,29801;0,0000;Petrobras 69;UEP;635;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.422,5355;0,0000;1.422,5355;48,0447;0,0000;48,0447;533,62061;0,0000;Petrobras 67 (P-67);UEP;604;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-67D-RJS;7LL67DRJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.386,3474;0,0000;1.386,3474;92,2242;0,0000;92,2242;1.024,31110;1,3877;Petrobras 67 (P-67);UEP;632;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
Rio de Janeiro;Santos;7-LL-102D-RJS;7LL102DRJS;SUL DE TUPI;Petrobras;486100038862000;2020/11;1.339,4595;0,0000;1.339,4595;80,5582;0,0000;80,5582;894,74040;34,2228;Petrobras 66 (P-66);UEP;644;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;02/02/2021
